cost_x	cost_y	X0	Y0	Rel_dens
0.01	0.05	0.7	1.0	6.716401362808537e9
0.01	0.05	0.8	0.0	1.0096988016153133e10
0.01	0.05	0.8	0.1	1.0096113255877262e10
0.01	0.05	0.8	0.2	1.0012300967285814e10
0.01	0.05	0.8	0.3	9.845786862919296e9
0.01	0.05	0.8	0.4	9.598366059995213e9
0.01	0.05	0.8	0.5	9.267237009921436e9
0.01	0.05	0.8	0.6	8.860621272192186e9
0.01	0.05	0.8	0.7	8.373079166829623e9
0.01	0.05	0.8	0.8	7.809829076409568e9
0.01	0.05	0.8	0.9	7.176848048872301e9
0.01	0.05	0.8	1.0	6.475618836341976e9
0.01	0.05	0.9	0.0	9.618357016255949e9
0.01	0.05	0.9	0.1	9.621959521989437e9
0.01	0.05	0.9	0.2	9.54036731336376e9
0.01	0.05	0.9	0.3	9.382647195648037e9
0.01	0.05	0.9	0.4	9.143742655572823e9
0.01	0.05	0.9	0.5	8.829609751365324e9
0.01	0.05	0.9	0.6	8.437088299549545e9
0.01	0.05	0.9	0.7	7.966233858858931e9
0.01	0.05	0.9	0.8	7.425913552566242e9
0.01	0.05	0.9	0.9	6.809265447943088e9
0.01	0.05	0.9	1.0	6.124896024698414e9
0.01	0.05	1.0	0.0	9.067155273640991e9
0.01	0.05	1.0	0.1	9.0712647648051e9
0.01	0.05	1.0	0.2	8.993872461261711e9
0.01	0.05	1.0	0.3	8.842047096140862e9
0.01	0.05	1.0	0.4	8.609940997317768e9
0.01	0.05	1.0	0.5	8.303563367887546e9
0.01	0.05	1.0	0.6	7.92316243943273e9
0.01	0.05	1.0	0.7	7.469140742006517e9
0.01	0.05	1.0	0.8	6.941409030502251e9
0.01	0.05	1.0	0.9	6.342396008364376e9
0.01	0.05	1.0	1.0	5.672425798393781e9
0.01	0.09	0.0	0.0	-1.0e6
0.01	0.09	0.0	0.1	-3.55900405424456e7
0.01	0.09	0.0	0.2	1.861275872160077e7
0.01	0.09	0.0	0.3	7.323274686110123e9
0.01	0.09	0.0	0.4	7.176710271096548e9
0.01	0.09	0.0	0.5	6.916173886869987e9
0.01	0.09	0.0	0.6	6.586200482836998e9
0.01	0.09	0.0	0.7	6.197676687728064e9
0.01	0.09	0.0	0.8	5.754619504163012e9
0.01	0.09	0.0	0.9	5.261197884723417e9
0.01	0.09	0.0	1.0	4.718437385625574e9
0.01	0.09	0.1	0.0	1.0630895837224579e10
0.01	0.09	0.1	0.1	1.0437508558824982e10
0.01	0.09	0.1	0.2	9.941925248031483e9
0.01	0.09	0.1	0.3	9.415278717434217e9
0.01	0.09	0.1	0.4	8.910413566039581e9
0.01	0.09	0.1	0.5	8.413363837706035e9
0.01	0.09	0.1	0.6	7.905878383095528e9
0.01	0.09	0.1	0.7	7.375329865141674e9
0.01	0.09	0.1	0.8	6.812869066198094e9
0.01	0.09	0.1	0.9	6.214615733830313e9
0.01	0.09	0.1	1.0	5.576297679499612e9
0.01	0.09	0.2	0.0	1.1336018055124023e10
0.01	0.09	0.2	0.1	1.1204888683277073e10
0.01	0.09	0.2	0.2	1.088459242939415e10
0.01	0.09	0.2	0.3	1.0435871039347763e10
0.01	0.09	0.2	0.4	9.919934567798445e9
0.01	0.09	0.2	0.5	9.370636511299843e9
0.01	0.09	0.2	0.6	8.79775039243052e9
0.01	0.09	0.2	0.7	8.2000961763850565e9
0.01	0.09	0.2	0.8	7.573398364920853e9
0.01	0.09	0.2	0.9	6.914288667967075e9
0.01	0.09	0.2	1.0	6.218171976635071e9
0.01	0.09	0.3	0.0	1.154047205200172e10
0.01	0.09	0.3	0.1	1.1452222688708654e10
0.01	0.09	0.3	0.2	1.1232590985133827e10
0.01	0.09	0.3	0.3	1.0888327329305614e10
0.01	0.09	0.3	0.4	1.0444097791353306e10
0.01	0.09	0.3	0.5	9.928218283260193e9
0.01	0.09	0.3	0.6	9.357931999000107e9
0.01	0.09	0.3	0.7	8.745026233945742e9
0.01	0.09	0.3	0.8	8.093022669130747e9
0.01	0.09	0.3	0.9	7.4033457392169e9
0.01	0.09	0.3	1.0	6.674471010669304e9
0.01	0.09	0.4	0.0	1.1542436761709236e10
0.01	0.09	0.4	0.1	1.1477826271292e10
0.01	0.09	0.4	0.2	1.130473309498642e10
0.01	0.09	0.4	0.3	1.1025666901122913e10
0.01	0.09	0.4	0.4	1.0647909888622063e10
0.01	0.09	0.4	0.5	1.0185746118735405e10
0.01	0.09	0.4	0.6	9.648133330261192e9
0.01	0.09	0.4	0.7	9.0520546412201e9
0.01	0.09	0.4	0.8	8.402854910067828e9
0.01	0.09	0.4	0.9	7.705580513657059e9
0.01	0.09	0.4	1.0	6.963649088595336e9
0.01	0.09	0.5	0.0	1.1415836327017275e10
0.01	0.09	0.5	0.1	1.1361625644945204e10
0.01	0.09	0.5	0.2	1.1213528596951462e10
0.01	0.09	0.5	0.3	1.0972756903928902e10
0.01	0.09	0.5	0.4	1.064112697629371e10
0.01	0.09	0.5	0.5	1.0222233953035192e10
0.01	0.09	0.5	0.6	9.724698166745464e9
0.01	0.09	0.5	0.7	9.157204327651947e9
0.01	0.09	0.5	0.8	8.526398930505536e9
0.01	0.09	0.5	0.9	7.8386217290033045e9
0.01	0.09	0.5	1.0	7.097575749612568e9
0.01	0.09	0.6	0.0	1.1183800114008837e10
0.01	0.09	0.6	0.1	1.1138613821672747e10
0.01	0.09	0.6	0.2	1.1005163388653732e10
0.01	0.09	0.6	0.3	1.0789236977051697e10
0.01	0.09	0.6	0.4	1.0486651821852108e10
0.01	0.09	0.6	0.5	1.0101005560554947e10
0.01	0.09	0.6	0.6	9.635338588359976e9
0.01	0.09	0.6	0.7	9.096988612973747e9
0.01	0.09	0.6	0.8	8.49113195822698e9
0.01	0.09	0.6	0.9	7.820038428883753e9
0.01	0.09	0.6	1.0	7.089006412624029e9
0.01	0.09	0.7	0.0	1.0862769290647982e10
0.01	0.09	0.7	0.1	1.0823345173146597e10
0.01	0.09	0.7	0.2	1.0703554383120798e10
0.01	0.09	0.7	0.3	1.049955273027553e10
0.01	0.09	0.7	0.4	1.0214887721070057e10
0.01	0.09	0.7	0.5	9.8561950115765e9
0.01	0.09	0.7	0.6	9.412524861101511e9
0.01	0.09	0.7	0.7	8.903987608115854e9
0.01	0.09	0.7	0.8	8.318824349830337e9
0.01	0.09	0.7	0.9	7.666442259784479e9
0.01	0.09	0.7	1.0	6.950677833539408e9
0.01	0.09	0.8	0.0	1.0463222747358547e10
0.01	0.09	0.8	0.1	1.0427623843630236e10
0.01	0.09	0.8	0.2	1.0312643620552435e10
0.01	0.09	0.8	0.3	1.0119937249983393e10
0.01	0.09	0.8	0.4	9.852179835404036e9
0.01	0.09	0.8	0.5	9.505582510998274e9
0.01	0.09	0.8	0.6	9.086638650940193e9
0.01	0.09	0.8	0.7	8.592956441913595e9
0.01	0.09	0.8	0.8	8.025902721726212e9
0.01	0.09	0.8	0.9	7.3925607805490055e9
0.01	0.09	0.8	1.0	6.698496100535496e9
0.01	0.09	0.9	0.0	9.986231288357079e9
0.01	0.09	0.9	0.1	9.957531606517178e9
0.01	0.09	0.9	0.2	9.844475940984108e9
0.01	0.09	0.9	0.3	9.662542050801641e9
0.01	0.09	0.9	0.4	9.4027294575564e9
0.01	0.09	0.9	0.5	9.07071044650789e9
0.01	0.09	0.9	0.6	8.66343568273229e9
0.01	0.09	0.9	0.7	8.18134221801585e9
0.01	0.09	0.9	0.8	7.635204943956968e9
0.01	0.09	0.9	0.9	7.016322102363197e9
0.01	0.09	0.9	1.0	6.334099175019255e9
0.01	0.09	1.0	0.0	9.437936449626886e9
0.01	0.09	1.0	0.1	9.411531669998196e9
0.01	0.09	1.0	0.2	9.304979418143425e9
0.01	0.09	1.0	0.3	9.128897925723734e9
0.01	0.09	1.0	0.4	8.873311666116375e9
0.01	0.09	1.0	0.5	8.5505386282263565e9
0.01	0.09	1.0	0.6	8.155149323976752e9
0.01	0.09	1.0	0.7	7.687166864937781e9
0.01	0.09	1.0	0.8	7.152463452510504e9
0.01	0.09	1.0	0.9	6.55046280524559e9
0.01	0.09	1.0	1.0	5.879252048715428e9
0.01	0.1	0.0	0.0	-1.0e6
0.01	0.1	0.0	0.1	-3.559004054309474e7
0.01	0.1	0.0	0.2	1.9964179165504485e7
0.01	0.1	0.0	0.3	7.403185785404328e9
0.01	0.1	0.0	0.4	7.249093227921253e9
0.01	0.1	0.0	0.5	6.986932425300232e9
0.01	0.1	0.0	0.6	6.656259353583401e9
0.01	0.1	0.0	0.7	6.26707991880226e9
0.01	0.1	0.0	0.8	5.823087045641049e9
0.01	0.1	0.0	0.9	5.3282469642831955e9
0.01	0.1	0.0	1.0	4.783440503075027e9
0.01	0.1	0.1	0.0	1.0711011677476484e10
0.01	0.1	0.1	0.1	1.0495013767142956e10
0.01	0.1	0.1	0.2	9.997943019006998e9
0.01	0.1	0.1	0.3	9.473039633771482e9
0.01	0.1	0.1	0.4	8.96955554122804e9
0.01	0.1	0.1	0.5	8.473275536646399e9
0.01	0.1	0.1	0.6	7.966284918524916e9
0.01	0.1	0.1	0.7	7.435982247788623e9
0.01	0.1	0.1	0.8	6.873498194758124e9
0.01	0.1	0.1	0.9	6.274937572729404e9
0.01	0.1	0.1	1.0	5.635887058047201e9
0.01	0.1	0.2	0.0	1.139647558521056e10
0.01	0.1	0.2	0.1	1.1253734565896778e10
0.01	0.1	0.2	0.2	1.0932559448088814e10
0.01	0.1	0.2	0.3	1.048388050497869e10
0.01	0.1	0.2	0.4	9.969801469775278e9
0.01	0.1	0.2	0.5	9.422515456765572e9
0.01	0.1	0.2	0.6	8.850855692179794e9
0.01	0.1	0.2	0.7	8.254434322949273e9
0.01	0.1	0.2	0.8	7.62835398766477e9
0.01	0.1	0.2	0.9	6.969759017777672e9
0.01	0.1	0.2	1.0	6.273392828439633e9
0.01	0.1	0.3	0.0	1.1596826678332077e10
0.01	0.1	0.3	0.1	1.1500560743808634e10
0.01	0.1	0.3	0.2	1.127606458917486e10
0.01	0.1	0.3	0.3	1.0930543819397867e10
0.01	0.1	0.3	0.4	1.0487206983613493e10
0.01	0.1	0.3	0.5	9.972990845817528e9
0.01	0.1	0.3	0.6	9.404901862024513e9
0.01	0.1	0.3	0.7	8.793514603422169e9
0.01	0.1	0.3	0.8	8.142769993105176e9
0.01	0.1	0.3	0.9	7.454358974307978e9
0.01	0.1	0.3	1.0	6.725829235695702e9
0.01	0.1	0.4	0.0	1.1596197678157513e10
0.01	0.1	0.4	0.1	1.1523989665594254e10
0.01	0.1	0.4	0.2	1.1346981438864262e10
0.01	0.1	0.4	0.3	1.1064103469346996e10
0.01	0.1	0.4	0.4	1.0689175230535007e10
0.01	0.1	0.4	0.5	1.0224981691570824e10
0.01	0.1	0.4	0.6	9.690650826043495e9
0.01	0.1	0.4	0.7	9.095523159930033e9
0.01	0.1	0.4	0.8	8.447411986183253e9
0.01	0.1	0.4	0.9	7.75299117671979e9
0.01	0.1	0.4	1.0	7.010997235742285e9
0.01	0.1	0.5	0.0	1.146689470485442e10
0.01	0.1	0.5	0.1	1.1407821536094563e10
0.01	0.1	0.5	0.2	1.1254515330823269e10
0.01	0.1	0.5	0.3	1.1013234235120667e10
0.01	0.1	0.5	0.4	1.0680292920135477e10
0.01	0.1	0.5	0.5	1.0261997414761702e10
0.01	0.1	0.5	0.6	9.765363326575083e9
0.01	0.1	0.5	0.7	9.198067142437998e9
0.01	0.1	0.5	0.8	8.568107344212194e9
0.01	0.1	0.5	0.9	7.881741121965667e9
0.01	0.1	0.5	1.0	7.141069503705027e9
0.01	0.1	0.6	0.0	1.1235181414733377e10
0.01	0.1	0.6	0.1	1.1181803841693619e10
0.01	0.1	0.6	0.2	1.1048309217516785e10
0.01	0.1	0.6	0.3	1.0828632823313055e10
0.01	0.1	0.6	0.4	1.0523542996069927e10
0.01	0.1	0.6	0.5	1.0137605500267092e10
0.01	0.1	0.6	0.6	9.674169987140413e9
0.01	0.1	0.6	0.7	9.135241331127024e9
0.01	0.1	0.6	0.8	8.527540150810668e9
0.01	0.1	0.6	0.9	7.858362484977235e9
0.01	0.1	0.6	1.0	7.129655786383142e9
0.01	0.1	0.7	0.0	1.0913790691816046e10
0.01	0.1	0.7	0.1	1.0868526675410988e10
0.01	0.1	0.7	0.2	1.0742450282435257e10
0.01	0.1	0.7	0.3	1.0538307919911053e10
0.01	0.1	0.7	0.4	1.0253897725921036e10
0.01	0.1	0.7	0.5	9.887918288306244e9
0.01	0.1	0.7	0.6	9.45089100820979e9
0.01	0.1	0.7	0.7	8.936164837590572e9
0.01	0.1	0.7	0.8	8.35320900794214e9
0.01	0.1	0.7	0.9	7.704930908938425e9
0.01	0.1	0.7	1.0	6.987221253325516e9
0.01	0.1	0.8	0.0	1.0512278799989443e10
0.01	0.1	0.8	0.1	1.0471252270864662e10
0.01	0.1	0.8	0.2	1.0354161617357258e10
0.01	0.1	0.8	0.3	1.0159401463071226e10
0.01	0.1	0.8	0.4	9.889024560767933e9
0.01	0.1	0.8	0.5	9.540635174029692e9
0.01	0.1	0.8	0.6	9.11943498752508e9
0.01	0.1	0.8	0.7	8.622718068506546e9
0.01	0.1	0.8	0.8	8.060997737595148e9
0.01	0.1	0.8	0.9	7.4300403803308735e9
0.01	0.1	0.8	1.0	6.731264235229023e9
0.01	0.1	0.9	0.0	1.0036241464700994e10
0.01	0.1	0.9	0.1	1.0002867850591654e10
0.01	0.1	0.9	0.2	9.889561572893831e9
0.01	0.1	0.9	0.3	9.702043664791197e9
0.01	0.1	0.9	0.4	9.43703512395002e9
0.01	0.1	0.9	0.5	9.105120022134693e9
0.01	0.1	0.9	0.6	8.698837027934132e9
0.01	0.1	0.9	0.7	8.217948820911043e9
0.01	0.1	0.9	0.8	7.671549944289276e9
0.01	0.1	0.9	0.9	7.052723704092583e9
0.01	0.1	0.9	1.0	6.37084254708578e9
0.01	0.1	1.0	0.0	9.488007605388065e9
0.01	0.1	1.0	0.1	9.457788613955711e9
0.01	0.1	1.0	0.2	9.349215602698803e9
0.01	0.1	1.0	0.3	9.166861714646946e9
0.01	0.1	1.0	0.4	8.91351744583775e9
0.01	0.1	1.0	0.5	8.585761015191935e9
0.01	0.1	1.0	0.6	8.187657654180225e9
0.01	0.1	1.0	0.7	7.7220178478543215e9
0.01	0.1	1.0	0.8	7.184481652907158e9
0.01	0.1	1.0	0.9	6.578859556075359e9
0.01	0.1	1.0	1.0	5.910845820008582e9
0.01	0.5	0.0	0.0	-1.0e6
0.01	0.5	0.0	0.1	-3.559004056060852e7
0.01	0.5	0.0	0.2	8.134842332748625e9
0.01	0.5	0.0	0.3	8.1578949688042345e9
0.01	0.5	0.0	0.4	7.967469088981732e9
0.01	0.5	0.0	0.5	7.695863590761371e9
0.01	0.5	0.0	0.6	7.359537731552324e9
0.01	0.5	0.0	0.7	6.963837021271406e9
0.01	0.5	0.0	0.8	6.510653538531904e9
0.01	0.5	0.0	0.9	6.002895086830036e9
0.01	0.5	0.0	1.0	5.4406370738058815e9
0.01	0.5	0.1	0.0	1.1417892661687874e10
0.01	0.5	0.1	0.1	1.1081572513367573e10
0.01	0.5	0.1	0.2	1.0590193357890852e10
0.01	0.5	0.1	0.3	1.0085858338762344e10
0.01	0.5	0.1	0.4	9.596534447062643e9
0.01	0.5	0.1	0.5	9.108611630872536e9
0.01	0.5	0.1	0.6	8.605599228790989e9
0.01	0.5	0.1	0.7	8.076380887684925e9
0.01	0.5	0.1	0.8	7.512377787080814e9
0.01	0.5	0.1	0.9	6.909482910945004e9
0.01	0.5	0.1	1.0	6.263057076467155e9
0.01	0.5	0.2	0.0	1.197148664999044e10
0.01	0.5	0.2	0.1	1.1772455203447712e10
0.01	0.5	0.2	0.2	1.14371259306514e10
0.01	0.5	0.2	0.3	1.1005434967881554e10
0.01	0.5	0.2	0.4	1.0513915112301615e10
0.01	0.5	0.2	0.5	9.988237736133188e9
0.01	0.5	0.2	0.6	9.431850182025545e9
0.01	0.5	0.2	0.7	8.845693752899914e9
0.01	0.5	0.2	0.8	8.225394878057853e9
0.01	0.5	0.2	0.9	7.5692198015931015e9
0.01	0.5	0.2	1.0	6.872214327049779e9
0.01	0.5	0.3	0.0	1.2128718180056358e10
0.01	0.5	0.3	0.1	1.1988796808552694e10
0.01	0.5	0.3	0.2	1.174029385104855e10
0.01	0.5	0.3	0.3	1.1396991473962402e10
0.01	0.5	0.3	0.4	1.0969544646912598e10
0.01	0.5	0.3	0.5	1.0475552073418882e10
0.01	0.5	0.3	0.6	9.925966942515593e9
0.01	0.5	0.3	0.7	9.332616757800276e9
0.01	0.5	0.3	0.8	8.695912148207432e9
0.01	0.5	0.3	0.9	8.016814174587458e9
0.01	0.5	0.3	1.0	7.293077652594933e9
0.01	0.5	0.4	0.0	1.2106132521050703e10
0.01	0.5	0.4	0.1	1.199538005544506e10
0.01	0.5	0.4	0.2	1.1793194276770123e10
0.01	0.5	0.4	0.3	1.1499982093618553e10
0.01	0.5	0.4	0.4	1.112810999568184e10
0.01	0.5	0.4	0.5	1.067909324874749e10
0.01	0.5	0.4	0.6	1.0158792861998833e10
0.01	0.5	0.4	0.7	9.586344220932652e9
0.01	0.5	0.4	0.8	8.953504206801426e9
0.01	0.5	0.4	0.9	8.27275003698041e9
0.01	0.5	0.4	1.0	7.542542197531609e9
0.01	0.5	0.5	0.0	1.1957719881104717e10
0.01	0.5	0.5	0.1	1.1866399193370893e10
0.01	0.5	0.5	0.2	1.1690668605691603e10
0.01	0.5	0.5	0.3	1.1431777011567398e10
0.01	0.5	0.5	0.4	1.1090444949228418e10
0.01	0.5	0.5	0.5	1.068139298497412e10
0.01	0.5	0.5	0.6	1.0193246491944523e10
0.01	0.5	0.5	0.7	9.64406568949978e9
0.01	0.5	0.5	0.8	9.031470215433283e9
0.01	0.5	0.5	0.9	8.35942054392783e9
0.01	0.5	0.5	1.0	7.63437626535009e9
0.01	0.5	0.6	0.0	1.1715615338732592e10
0.01	0.5	0.6	0.1	1.1631247516317299e10
0.01	0.5	0.6	0.2	1.147503847609464e10
0.01	0.5	0.6	0.3	1.1237028687109516e10
0.01	0.5	0.6	0.4	1.0922873832226196e10
0.01	0.5	0.6	0.5	1.0534118231466314e10
0.01	0.5	0.6	0.6	1.0077318427978952e10
0.01	0.5	0.6	0.7	9.548219793599901e9
0.01	0.5	0.6	0.8	8.951704738376059e9
0.01	0.5	0.6	0.9	8.300666315907871e9
0.01	0.5	0.6	1.0	7.587423793458521e9
0.01	0.5	0.7	0.0	1.138556096039234e10
0.01	0.5	0.7	0.1	1.1311379692060152e10
0.01	0.5	0.7	0.2	1.1163462977867737e10
0.01	0.5	0.7	0.3	1.0938922394121689e10
0.01	0.5	0.7	0.4	1.0641151166533821e10
0.01	0.5	0.7	0.5	1.027465009199733e10
0.01	0.5	0.7	0.6	9.834864160259197e9
0.01	0.5	0.7	0.7	9.328272002495754e9
0.01	0.5	0.7	0.8	8.750857057720615e9
0.01	0.5	0.7	0.9	8.112337625329225e9
0.01	0.5	0.7	1.0	7.413432679452326e9
0.01	0.5	0.8	0.0	1.0978265156318007e10
0.01	0.5	0.8	0.1	1.091357756605484e10
0.01	0.5	0.8	0.2	1.077143417805495e10
0.01	0.5	0.8	0.3	1.0557584493896328e10
0.01	0.5	0.8	0.4	1.0275278709670732e10
0.01	0.5	0.8	0.5	9.91860709459871e9
0.01	0.5	0.8	0.6	9.493330643244473e9
0.01	0.5	0.8	0.7	8.998808009587917e9
0.01	0.5	0.8	0.8	8.438167612287136e9
0.01	0.5	0.8	0.9	7.813777905049581e9
0.01	0.5	0.8	1.0	7.12799098304318e9
0.01	0.5	0.9	0.0	1.049813424190465e10
0.01	0.5	0.9	0.1	1.0440023950035267e10
0.01	0.5	0.9	0.2	1.0305068710851967e10
0.01	0.5	0.9	0.3	1.009853639507136e10
0.01	0.5	0.9	0.4	9.82344679684943e9
0.01	0.5	0.9	0.5	9.476052518312222e9
0.01	0.5	0.9	0.6	9.062229757455055e9
0.01	0.5	0.9	0.7	8.580200881568239e9
0.01	0.5	0.9	0.8	8.0336003972909775e9
0.01	0.5	0.9	0.9	7.417135984516077e9
0.01	0.5	0.9	1.0	6.74554342559206e9
0.01	0.5	1.0	0.0	9.945862075894226e9
0.01	0.5	1.0	0.1	9.893762316226536e9
0.01	0.5	1.0	0.2	9.762938086997858e9
0.01	0.5	1.0	0.3	9.56563463167226e9
0.01	0.5	1.0	0.4	9.294424570474752e9
0.01	0.5	1.0	0.5	8.95553495819725e9
0.01	0.5	1.0	0.6	8.5487998452714815e9
0.01	0.5	1.0	0.7	8.077865566517086e9
0.01	0.5	1.0	0.8	7.53694662106123e9
0.01	0.5	1.0	0.9	6.936986749614767e9
0.01	0.5	1.0	1.0	6.266339023667386e9
0.05	0.001	0.0	0.0	-1.0e6
0.05	0.001	0.0	0.1	8.590013177015081e6
0.05	0.001	0.0	0.2	5.915613184369211e9
0.05	0.001	0.0	0.3	8.24588336733491e9
0.05	0.001	0.0	0.4	8.93859752410227e9
0.05	0.001	0.0	0.5	9.165352579577217e9
0.05	0.001	0.0	0.6	9.149293445476093e9
0.05	0.001	0.0	0.7	8.972358994894625e9
0.05	0.001	0.0	0.8	8.669396825010489e9
0.05	0.001	0.0	0.9	8.259896101045265e9
0.05	0.001	0.0	1.0	7.75280327428994e9
0.05	0.001	0.1	0.0	-3.559001148632123e7
0.05	0.001	0.1	0.1	2.198885781256195e8
0.05	0.001	0.1	0.2	6.783368080508264e9
0.05	0.001	0.1	0.3	8.398088288737012e9
0.05	0.001	0.1	0.4	9.023823257969635e9
0.05	0.001	0.1	0.5	9.240399235368814e9
0.05	0.001	0.1	0.6	9.222883159167786e9
0.05	0.001	0.1	0.7	9.045485038458572e9
0.05	0.001	0.1	0.8	8.743833760593523e9
0.05	0.001	0.1	0.9	8.3366191711635895e9
0.05	0.001	0.1	1.0	7.833637149470427e9
0.05	0.001	0.2	0.0	-1.3826868189762595e8
0.05	0.001	0.2	0.1	7.273446465192881e7
0.05	0.001	0.2	0.2	6.19140401377528e9
0.05	0.001	0.2	0.3	8.105242059521458e9
0.05	0.001	0.2	0.4	8.86123873339974e9
0.05	0.001	0.2	0.5	9.14188218557183e9
0.05	0.001	0.2	0.6	9.158856799577902e9
0.05	0.001	0.2	0.7	9.001085796923439e9
0.05	0.001	0.2	0.8	8.711735278036934e9
0.05	0.001	0.2	0.9	8.314058217072138e9
0.05	0.001	0.2	1.0	7.819378208029043e9
0.05	0.001	0.3	0.0	-3.07488607045291e8
0.05	0.001	0.3	0.1	3.401171473138809e7
0.05	0.001	0.3	0.2	4.81008170483732e9
0.05	0.001	0.3	0.3	7.404762896551549e9
0.05	0.001	0.3	0.4	8.442439343910593e9
0.05	0.001	0.3	0.5	8.860574671636816e9
0.05	0.001	0.3	0.6	8.951100851099516e9
0.05	0.001	0.3	0.7	8.83561711558824e9
0.05	0.001	0.3	0.8	8.571855637989311e9
0.05	0.001	0.3	0.9	8.191837701436474e9
0.05	0.001	0.3	1.0	7.710300821986666e9
0.05	0.001	0.4	0.0	-5.419826032198654e8
0.05	0.001	0.4	0.1	2.6194968079885364e7
0.05	0.001	0.4	0.2	2.646850270254992e9
0.05	0.001	0.4	0.3	6.374893724234335e9
0.05	0.001	0.4	0.4	7.77730067111005e9
0.05	0.001	0.4	0.5	8.39225778761812e9
0.05	0.001	0.4	0.6	8.594467353271122e9
0.05	0.001	0.4	0.7	8.545163490606785e9
0.05	0.001	0.4	0.8	8.322567520070379e9
0.05	0.001	0.4	0.9	7.969258394824697e9
0.05	0.001	0.4	1.0	7.507497089376188e9
0.05	0.001	0.5	0.0	-8.401378565077368e8
0.05	0.001	0.5	0.1	2.55157114028368e7
0.05	0.001	0.5	0.2	2.99849014050426e8
0.05	0.001	0.5	0.3	5.117864659794706e9
0.05	0.001	0.5	0.4	6.9061932155341835e9
0.05	0.001	0.5	0.5	7.74675798064226e9
0.05	0.001	0.5	0.6	8.088551106763919e9
0.05	0.001	0.5	0.7	8.127759021295996e9
0.05	0.001	0.5	0.8	7.962485436915127e9
0.05	0.001	0.5	0.9	7.6456678585257e9
0.05	0.001	0.5	1.0	7.210395531837566e9
0.05	0.001	0.6	0.0	6.880220414259434e6
0.05	0.001	0.6	0.1	2.810810727181983e7
0.05	0.001	0.6	0.2	1.923477115733564e8
0.05	0.001	0.6	0.3	3.6932907084182835e9
0.05	0.001	0.6	0.4	5.89503481103483e9
0.05	0.001	0.6	0.5	6.950989783467765e9
0.05	0.001	0.6	0.6	7.440990944407566e9
0.05	0.001	0.6	0.7	7.585943191359558e9
0.05	0.001	0.6	0.8	7.488745659241044e9
0.05	0.001	0.6	0.9	7.220170475915269e9
0.05	0.001	0.6	1.0	6.819066966237537e9
0.05	0.001	0.7	0.0	1.018502693310237e7
0.05	0.001	0.7	0.1	3.510951787933898e7
0.05	0.001	0.7	0.2	1.4814853529397798e8
0.05	0.001	0.7	0.3	1.630421287280017e9
0.05	0.001	0.7	0.4	4.8243098785471945e9
0.05	0.001	0.7	0.5	6.044984955362135e9
0.05	0.001	0.7	0.6	6.671301452271716e9
0.05	0.001	0.7	0.7	6.92795568634444e9
0.05	0.001	0.7	0.8	6.906920724542934e9
0.05	0.001	0.7	0.9	6.693198751115484e9
0.05	0.001	0.7	1.0	6.332393769931214e9
0.05	0.001	0.8	0.0	1.7387133293147564e7
0.05	0.001	0.8	0.1	4.450027498137212e7
0.05	0.001	0.8	0.2	1.3946428580738688e8
0.05	0.001	0.8	0.3	8.118280588697538e8
0.05	0.001	0.8	0.4	3.767447248725726e9
0.05	0.001	0.8	0.5	5.083007169826233e9
0.05	0.001	0.8	0.6	5.807588283266637e9
0.05	0.001	0.8	0.7	6.157925531572717e9
0.05	0.001	0.8	0.8	6.216174231126084e9
0.05	0.001	0.8	0.9	6.06763588386801e9
0.05	0.001	0.8	1.0	5.7519986759590225e9
0.05	0.001	0.9	0.0	2.9246988073400974e7
0.05	0.001	0.9	0.1	4.7482990977311134e7
0.05	0.001	0.9	0.2	1.2881984876542854e8
0.05	0.001	0.9	0.3	5.692610528155141e8
0.05	0.001	0.9	0.4	2.8006994899603057e9
0.05	0.001	0.9	0.5	4.1064973568063602e9
0.05	0.001	0.9	0.6	4.883349289621892e9
0.05	0.001	0.9	0.7	5.301708434086157e9
0.05	0.001	0.9	0.8	5.43597645234617e9
0.05	0.001	0.9	0.9	5.346327496548107e9
0.05	0.001	0.9	1.0	5.082288491917949e9
0.05	0.001	1.0	0.0	2.3838447145431995e7
0.05	0.001	1.0	0.1	5.797413760361099e7
0.05	0.001	1.0	0.2	1.3048017304418421e8
0.05	0.001	1.0	0.3	4.5420509075599813e8
0.05	0.001	1.0	0.4	2.0119660211979303e9
0.05	0.001	1.0	0.5	3.1885150210085278e9
0.05	0.001	1.0	0.6	3.936505435252823e9
0.05	0.001	1.0	0.7	4.39440853169449e9
0.05	0.001	1.0	0.8	4.573180998125184e9
0.05	0.001	1.0	0.9	4.540397301729969e9
0.05	0.001	1.0	1.0	4.333340183295224e9
0.05	0.01	0.0	0.0	-1.0e6
0.05	0.01	0.0	0.1	9.882962271066576e7
0.05	0.01	0.0	0.2	1.0526920012895937e10
0.05	0.01	0.0	0.3	1.0684028607126526e10
0.05	0.01	0.0	0.4	1.0636971748049057e10
0.05	0.01	0.0	0.5	1.0466250686160946e10
0.05	0.01	0.0	0.6	1.0198481966439169e10
0.05	0.01	0.0	0.7	9.845762445962513e9
0.05	0.01	0.0	0.8	9.412615882395016e9
0.05	0.01	0.0	0.9	8.905905924971054e9
0.05	0.01	0.0	1.0	8.325792497665255e9
0.05	0.01	0.1	0.0	3.422955422623068e6
0.05	0.01	0.1	0.1	1.0636910325773113e10
0.05	0.01	0.1	0.2	1.0979832924103085e10
