X0	Y0	Rel_dens
2.8	0.0	1.376164255954628e8
2.8	0.1	1.5067524922634315e8
2.8	0.2	1.0789037792648125e8
2.8	0.3	1.187721400979042e7
2.8	0.4	-1.3569247891384315e8
2.8	0.5	-3.344174098663368e8
2.8	0.6	-5.849450584090996e8
2.8	0.7	-8.886266349572372e8
2.8	0.8	-1.2483493938142319e9
2.8	0.9	-1.6654380049929504e9
2.8	1.0	-2.1435158083188e9
2.8	1.1	-2.683782613262579e9
2.8	1.2	-3.2909835212465515e9
2.8	1.3	-3.9625028867142124e9
2.8	1.4	-4.697526656292118e9
2.8	1.5	-5.271705420827948e9
2.8	1.6	-5.653243009504679e9
2.8	1.7	-5.954502332133221e9
2.8	1.8	-6.205838941956589e9
2.8	1.9	-6.422882914759399e9
2.8	2.0	-6.615259513091728e9
2.8	2.1	-6.789346126372917e9
2.8	2.2	-6.952505768573687e9
2.8	2.3	-7.104074543871693e9
2.8	2.4	-7.246409897249489e9
2.8	2.5	-7.381798972495169e9
2.8	2.6	-7.51171881585985e9
2.8	2.7	-7.637456880796457e9
2.8	2.8	-7.759519607239748e9
2.8	2.9	-7.878294080686356e9
2.8	3.0	-7.994009130209927e9
2.8	3.1	-8.107150265462284e9
2.8	3.2	-8.217012339074749e9
2.8	3.3	-8.324407357529303e9
2.8	3.4	-8.429635894777393e9
2.8	3.5	-8.530634558788578e9
2.8	3.6	-8.628640982351683e9
2.8	3.7	-8.72522303450936e9
2.8	3.8	-8.816411613288937e9
2.8	3.9	-8.902692975720587e9
2.8	4.0	-8.989516028823795e9
2.8	4.1	-9.069988013138271e9
2.8	4.2	-9.144798630856808e9
2.8	4.3	-9.21822939543138e9
2.8	4.4	-9.287736134938671e9
2.8	4.5	-9.350922055834433e9
2.8	4.6	-9.408605161242e9
2.8	4.7	-9.466456453972813e9
2.8	4.8	-9.518635713678957e9
2.8	4.9	-9.565123515785568e9
2.8	5.0	-9.606761445101706e9
2.8	5.1	-9.647754083206648e9
2.8	5.2	-9.684912038055573e9
2.8	5.3	-9.717379341016027e9
2.8	5.4	-9.745928928089075e9
2.8	5.5	-9.771207904597143e9
2.8	5.6	-9.79679649612474e9
2.8	5.7	-9.819027131689919e9
2.8	5.8	-9.838248034538437e9
2.8	5.9	-9.85499405347404e9
2.8	6.0	-9.869701716918125e9
2.8	6.1	-9.883315564285599e9
2.8	6.2	-9.896647737390287e9
2.8	6.3	-9.908090685867838e9
2.8	6.4	-9.917984997956898e9
2.8	6.5	-9.926609790096285e9
2.8	6.6	-9.934190325770887e9
2.8	6.7	-9.940906161716417e9
2.8	6.8	-9.947313843681208e9
2.8	6.9	-9.953564986546562e9
2.8	7.0	-9.958970635396715e9
2.8	7.1	-9.963677473182663e9
2.8	7.2	-9.9678059784361e9
2.8	7.3	-9.971454457847376e9
2.8	7.4	-9.97470251512135e9
2.8	7.5	-9.97761423441179e9
2.8	7.6	-9.980240874449955e9
2.8	7.7	-9.982960908927042e9
2.8	7.8	-9.985487768654818e9
2.8	7.9	-9.987707491581333e9
2.8	8.0	-9.98966836336884e9
2.8	8.1	-9.991410807872005e9
2.8	8.2	-9.99296849435139e9
2.8	8.3	-9.994369426019043e9
2.8	8.4	-9.995636778419136e9
2.8	8.5	-9.99678959876108e9
2.8	8.6	-9.997843587004108e9
2.8	8.7	-9.998811549883224e9
2.8	8.8	-9.999783185559393e9
2.8	8.9	-1.0000771964187975e10
2.8	9.0	-1.0001654953522228e10
2.8	9.1	-1.000244646363579e10
2.8	9.2	-1.0003158829379015e10
2.8	9.3	-1.0003802668977577e10
2.8	9.4	-1.0004387088684753e10
2.8	9.5	-1.0004919898639359e10
2.8	9.6	-1.0005407772744139e10
2.8	9.7	-1.0005856410041702e10
2.8	9.8	-1.0006270662566267e10
2.8	9.9	-1.0006654627534746e10
2.8	10.0	-1.0007007954659246e10
2.9	0.0	1.1330523748918915e8
2.9	0.1	1.1734539357401466e8
2.9	0.2	6.345876642921066e7
2.9	0.3	-4.55858198521595e7
2.9	0.4	-2.0766625522110558e8
2.9	0.5	-4.2166457940825844e8
2.9	0.6	-6.873657807374268e8
2.9	0.7	-1.0052825463470173e9
2.9	0.8	-1.3776379792889576e9
2.9	0.9	-1.80534473339073e9
2.9	1.0	-2.291862398720495e9
2.9	1.1	-2.8379532915735264e9
2.9	1.2	-3.445189913628828e9
2.9	1.3	-4.115028480402153e9
2.9	1.4	-4.847015959765053e9
2.9	1.5	-5.417162049754475e9
2.9	1.6	-5.796772333387772e9
2.9	1.7	-6.097186123664471e9
2.9	1.8	-6.3469597022854e9
2.9	1.9	-6.561702535281197e9
2.9	2.0	-6.750960987985832e9
2.9	2.1	-6.921151192681164e9
2.9	2.2	-7.076719223947521e9
2.9	2.3	-7.22113164283736e9
2.9	2.4	-7.357083677859644e9
2.9	2.5	-7.487444923213932e9
2.9	2.6	-7.613053323992962e9
2.9	2.7	-7.733614558572842e9
2.9	2.8	-7.85042510193383e9
2.9	2.9	-7.9641543988024025e9
2.9	3.0	-8.075288429395895e9
2.9	3.1	-8.183858999766701e9
2.9	3.2	-8.289762784441626e9
2.9	3.3	-8.394082586173416e9
2.9	3.4	-8.495226917027439e9
2.9	3.5	-8.593229556914839e9
2.9	3.6	-8.6905663914496e9
2.9	3.7	-8.784352796299389e9
2.9	3.8	-8.873869807327156e9
2.9	3.9	-8.961558165729622e9
2.9	4.0	-9.046900419224707e9
2.9	4.1	-9.126792915559952e9
2.9	4.2	-9.201835189797523e9
2.9	4.3	-9.277712280733248e9
2.9	4.4	-9.347746300424255e9
2.9	4.5	-9.412146859192873e9
2.9	4.6	-9.472616294403288e9
2.9	4.7	-9.532926489979895e9
2.9	4.8	-9.587055681355297e9
2.9	4.9	-9.635804223925783e9
2.9	5.0	-9.679906307600277e9
2.9	5.1	-9.724761863538269e9
2.9	5.2	-9.764371824711823e9
2.9	5.3	-9.799306299322111e9
2.9	5.4	-9.83028871976747e9
2.9	5.5	-9.858605541207062e9
2.9	5.6	-9.886773645487366e9
2.9	5.7	-9.91115418728328e9
2.9	5.8	-9.932376245359247e9
2.9	5.9	-9.95097661363496e9
2.9	6.0	-9.967398184251612e9
2.9	6.1	-9.983198669087044e9
2.9	6.2	-9.99805213860607e9
2.9	6.3	-1.0010858359719288e10
2.9	6.4	-1.0021975553464088e10
2.9	6.5	-1.0031699929452461e10
2.9	6.6	-1.0040272243883911e10
2.9	6.7	-1.0047885478973389e10
2.9	6.8	-1.0055444511780895e10
2.9	6.9	-1.0062483143469852e10
2.9	7.0	-1.0068584088683634e10
2.9	7.1	-1.0073907347367382e10
2.9	7.2	-1.0078584956048784e10
2.9	7.3	-1.0082725055546734e10
2.9	7.4	-1.0086415463664455e10
2.9	7.5	-1.0089727064996908e10
2.9	7.6	-1.0092716705922747e10
2.9	7.7	-1.0095940841863354e10
2.9	7.8	-1.0098789635808987e10
2.9	7.9	-1.0101294850283655e10
2.9	8.0	-1.0103510071886185e10
2.9	8.1	-1.0105480225698862e10
2.9	8.2	-1.0107242776784208e10
2.9	8.3	-1.0108828929624445e10
2.9	8.4	-1.0110264530729565e10
2.9	8.5	-1.01115708686021e10
2.9	8.6	-1.0112765471408962e10
2.9	8.7	-1.0113862668428614e10
2.9	8.8	-1.0115025350219088e10
2.9	8.9	-1.0116133675902447e10
2.9	9.0	-1.0117123949765783e10
2.9	9.1	-1.011801209214011e10
2.9	9.2	-1.0118811816966082e10
2.9	9.3	-1.0119534927350245e10
2.9	9.4	-1.0120191564332989e10
2.9	9.5	-1.012079042438162e10
2.9	9.6	-1.0121338936256746e10
2.9	9.7	-1.0121843446276396e10
2.9	9.8	-1.012230935641704e10
2.9	9.9	-1.012274123754683e10
2.9	10.0	-1.0123137453277298e10
3.0	0.0	9.303549709855843e7
3.0	0.1	9.037629887600327e7
3.0	0.2	2.8347887104600906e7
3.0	0.3	-9.019568067528915e7
3.0	0.4	-2.6284997162151527e8
3.0	0.5	-4.894779226135292e8
3.0	0.6	-7.687469805420532e8
3.0	0.7	-1.1000876608118687e9
3.0	0.8	-1.4850529589313526e9
3.0	0.9	-1.9240260385253716e9
3.0	1.0	-2.420131360128269e9
3.0	1.1	-2.9739873049793453e9
3.0	1.2	-3.587173322734556e9
3.0	1.3	-4.2612488638348274e9
3.0	1.4	-4.9959087235056e9
3.0	1.5	-5.567312983046005e9
3.0	1.6	-5.944141855109161e9
3.0	1.7	-6.239178636699696e9
3.0	1.8	-6.483125054140314e9
3.0	1.9	-6.691871763760704e9
3.0	2.0	-6.875222510726336e9
3.0	2.1	-7.043434012774574e9
3.0	2.2	-7.196614897829319e9
3.0	2.3	-7.337817317346798e9
3.0	2.4	-7.469676782710457e9
3.0	2.5	-7.59424670839484e9
3.0	2.6	-7.71343195935614e9
3.0	2.7	-7.828084490148104e9
3.0	2.8	-7.939710262163666e9
3.0	2.9	-8.048634812330139e9
3.0	3.0	-8.155193499547939e9
3.0	3.1	-8.259244962320126e9
3.0	3.2	-8.361400184002373e9
3.0	3.3	-8.46149897292816e9
3.0	3.4	-8.559142116715593e9
3.0	3.5	-8.655096307909098e9
3.0	3.6	-8.74955346152457e9
3.0	3.7	-8.840512369535984e9
3.0	3.8	-8.928105320605013e9
3.0	3.9	-9.016045610858034e9
3.0	4.0	-9.099671104402786e9
3.0	4.1	-9.178839372859184e9
3.0	4.2	-9.255691168238232e9
3.0	4.3	-9.331361098996817e9
3.0	4.4	-9.401520376618708e9
3.0	4.5	-9.466736328785923e9
3.0	4.6	-9.5304280689883e9
3.0	4.7	-9.5918130468973e9
3.0	4.8	-9.647507559983313e9
3.0	4.9	-9.698193310441616e9
3.0	5.0	-9.745834517638603e9
3.0	5.1	-9.793000239233662e9
3.0	5.2	-9.834845555232918e9
3.0	5.3	-9.872098880394169e9
3.0	5.4	-9.905424037825958e9
3.0	5.5	-9.937142851320518e9
3.0	5.6	-9.96755222276018e9
3.0	5.7	-9.9940762593297e9
3.0	5.8	-1.0017327007753521e10
3.0	5.9	-1.0037834162023201e10
3.0	6.0	-1.0056039512439766e10
3.0	6.1	-1.007420738647762e10
3.0	6.2	-1.0090654392465475e10
3.0	6.3	-1.010490327877731e10
3.0	6.4	-1.0117326128813576e10
3.0	6.5	-1.012823353918435e10
3.0	6.6	-1.013787991829102e10
3.0	6.7	-1.014647047619715e10
3.0	6.8	-1.0155323056956253e10
3.0	6.9	-1.0163217792990002e10
3.0	7.0	-1.0170078389727451e10
3.0	7.1	-1.0176078099967522e10
3.0	7.2	-1.0181360575358496e10
3.0	7.3	-1.0186043974000343e10
3.0	7.4	-1.019022456308329e10
3.0	7.5	-1.019398031709068e10
3.0	7.6	-1.0197515649113552e10
3.0	7.7	-1.0201173770154036e10
3.0	7.8	-1.0204378393485373e10
3.0	7.9	-1.0207199834802816e10
3.0	8.0	-1.0209697306809666e10
3.0	8.1	-1.0211920546093002e10
3.0	8.2	-1.0213911100336971e10
3.0	8.3	-1.02157036446567e10
3.0	8.4	-1.0217326906222933e10
3.0	8.5	-1.021880459864164e10
3.0	8.6	-1.02201562437501e10
3.0	8.7	-1.0221397838848845e10
3.0	8.8	-1.0222780147077705e10
3.0	8.9	-1.0224020797047993e10
3.0	9.0	-1.0225129927780304e10
3.0	9.1	-1.0226125208478247e10
3.0	9.2	-1.022702185302091e10
3.0	9.3	-1.0227832964965055e10
3.0	9.4	-1.0228569815448925e10
3.0	9.5	-1.0229242068313543e10
3.0	9.6	-1.022985798193936e10
3.0	9.7	-1.0230424614450497e10
3.0	9.8	-1.0230947974959805e10
3.0	9.9	-1.0231433148691555e10
3.0	10.0	-1.0231876789876799e10
3.1	0.0	7.6409984853405e7
3.1	0.1	6.751030722031593e7
3.1	0.2	-2.4381898358249664e6
3.1	0.3	-1.3068678570528412e8
3.1	0.4	-3.147633450042076e8
3.1	0.5	-5.527826475826874e8
3.1	0.6	-8.434052725334892e8
3.1	0.7	-1.1858326047855816e9
3.1	0.8	-1.581018624564392e9
3.1	0.9	-2.0288542769591675e9
3.1	1.0	-2.532141502038166e9
3.1	1.1	-3.091360483780939e9
3.1	1.2	-3.708112393864876e9
3.1	1.3	-4.386920656543785e9
3.1	1.4	-5.125787219725124e9
3.1	1.5	-5.70010645756908e9
3.1	1.6	-6.078684381845737e9
3.1	1.7	-6.374420286904421e9
3.1	1.8	-6.618102376800201e9
3.1	1.9	-6.825665002624218e9
3.1	2.0	-7.006912231487698e9
3.1	2.1	-7.168449334075199e9
3.1	2.2	-7.314994032634768e9
3.1	2.3	-7.449973886834955e9
3.1	2.4	-7.575944353772488e9
3.1	2.5	-7.695487101260197e9
3.1	2.6	-7.811470019962879e9
3.1	2.7	-7.922418098124283e9
3.1	2.8	-8.029530580484972e9
3.1	2.9	-8.133326903493074e9
3.1	3.0	-8.23491531027021e9
3.1	3.1	-8.334482970786867e9
3.1	3.2	-8.432348147616455e9
3.1	3.3	-8.528423608232695e9
3.1	3.4	-8.622467604186794e9
3.1	3.5	-8.715594957861523e9
3.1	3.6	-8.80630258367168e9
3.1	3.7	-8.894449459261713e9
3.1	3.8	-8.98151021464753e9
3.1	3.9	-9.067159939104155e9
3.1	4.0	-9.148969129778816e9
3.1	4.1	-9.227153194593996e9
3.1	4.2	-9.305454834417517e9
3.1	4.3	-9.380260584165699e9
3.1	4.4	-9.450260284427124e9
3.1	4.5	-9.51593334904489e9
3.1	4.6	-9.582250458473585e9
3.1	4.7	-9.64429734429072e9
3.1	4.8	-9.70118241951287e9
3.1	4.9	-9.753474058923624e9
3.1	5.0	-9.804613646354591e9
3.1	5.1	-9.853536723245728e9
3.1	5.2	-9.897366845953392e9
3.1	5.3	-9.936751872111494e9
3.1	5.4	-9.972288926027386e9
3.1	5.5	-1.0007419770231117e10
3.1	5.6	-1.0039978862816963e10
3.1	5.7	-1.0068603137711205e10
3.1	5.8	-1.0093877967294968e10
3.1	5.9	-1.0116317113465029e10
3.1	6.0	-1.0136353640756826e10
3.1	6.1	-1.0157048386501434e10
3.1	6.2	-1.0175144183436932e10
3.1	6.3	-1.0190902533938126e10
3.1	6.4	-1.0204704855450525e10
3.1	6.5	-1.0216872771213976e10
3.1	6.6	-1.02276718888519e10
3.1	6.7	-1.0237437371913979e10
3.1	6.8	-1.0247610341378143e10
3.1	6.9	-1.0256429085261875e10
3.1	7.0	-1.0264114183760395e10
3.1	7.1	-1.027085163373656e10
3.1	7.2	-1.027679657072306e10
3.1	7.3	-1.0282077134348286e10
3.1	7.4	-1.0286798216798916e10
3.1	7.5	-1.0291044977823437e10
3.1	7.6	-1.0295240185755022e10
3.1	7.7	-1.0299339778278215e10
3.1	7.8	-1.0302936249434448e10
3.1	7.9	-1.0306106732958502e10
3.1	8.0	-1.0308916380077606e10
3.1	8.1	-1.031142003261803e10
3.1	8.2	-1.031366361553579e10
3.1	8.3	-1.0315685499038319e10
3.1	8.4	-1.0317517512362272e10
3.1	8.5	-1.0319185979163633e10
3.1	8.6	-1.0320712589898027e10
3.1	8.7	-1.0322193125462978e10
3.1	8.8	-1.0323748939769224e10
3.1	8.9	-1.0325135779724358e10
3.1	9.0	-1.0326376343399588e10
3.1	9.1	-1.0327490196180187e10
3.1	9.2	-1.0328494182411045e10
3.1	9.3	-1.0329402827706669e10
3.1	9.4	-1.033022862995385e10
3.1	9.5	-1.033098230947549e10
3.1	9.6	-1.0331673033646378e10
3.1	9.7	-1.0332308637739851e10
3.1	9.8	-1.0332895794467205e10
3.1	9.9	-1.0333440156457716e10
3.1	10.0	-1.033393550694767e10
3.2	0.0	6.4840568341959e7
3.2	0.1	5.144763547841263e7
3.2	0.2	-2.429864558904457e7
3.2	0.3	-1.598082456178894e8
3.2	0.4	-3.526716426377392e8
3.2	0.5	-6.009210373602257e8
3.2	0.6	-9.029587403993683e8
3.2	0.7	-1.2575591677064323e9
3.2	0.8	-1.6651320970587254e9
3.2	0.9	-2.1249914295151653e9
3.2	1.0	-2.6394181557808475e9
3.2	1.1	-3.2084928992548656e9
3.2	1.2	-3.833564983408396e9
3.2	1.3	-4.516218658537823e9
3.2	1.4	-5.256352523477867e9
3.2	1.5	-5.830435989264349e9
3.2	1.6	-6.207504483197708e9
3.2	1.7	-6.500698958116516e9
3.2	1.8	-6.741051368782654e9
3.2	1.9	-6.944736298072445e9
3.2	2.0	-7.123605871960964e9
3.2	2.1	-7.284419551785645e9
3.2	2.2	-7.429571267740929e9
3.2	2.3	-7.562525334763771e9
3.2	2.4	-7.685778546444851e9
3.2	2.5	-7.801315096097164e9
3.2	2.6	-7.910904747948681e9
3.2	2.7	-8.015943367710976e9
3.2	2.8	-8.117425884545599e9
3.2	2.9	-8.216361256195015e9
3.2	3.0	-8.313427287037949e9
3.2	3.1	-8.408915610641823e9
3.2	3.2	-8.502640628293772e9
3.2	3.3	-8.594625667702158e9
3.2	3.4	-8.685363148893438e9
3.2	3.5	-8.774707392947973e9
3.2	3.6	-8.8621784508166e9
3.2	3.7	-8.947651902419428e9
3.2	3.8	-9.03336482938094e9
3.2	3.9	-9.116169827011116e9
3.2	4.0	-9.195962220705074e9
3.2	4.1	-9.273608471001411e9
3.2	4.2	-9.351553660285381e9
3.2	4.3	-9.425230807564865e9
3.2	4.4	-9.494898218246185e9
3.2	4.5	-9.561687240468515e9
3.2	4.6	-9.62910219651766e9
3.2	4.7	-9.69143897933923e9
3.2	4.8	-9.74916170080194e9
3.2	4.9	-9.802731517342264e9
3.2	5.0	-9.857007708569595e9
3.2	5.1	-9.907357773321356e9
3.2	5.2	-9.952899349612268e9
3.2	5.3	-9.994198667205467e9
3.2	5.4	-1.0031781705983585e10
3.2	5.5	-1.0070262857966293e10
3.2	5.6	-1.010484209877211e10
3.2	5.7	-1.013548704954299e10
3.2	5.8	-1.0162748166455507e10
3.2	5.9	-1.018711515018682e10
3.2	6.0	-1.0209675434764072e10
3.2	6.1	-1.0232356459977068e10
3.2	6.2	-1.0252136192701065e10
3.2	6.3	-1.0269455048697128e10
3.2	6.4	-1.02846987303616e10
3.2	6.5	-1.0298195919265985e10
3.2	6.6	-1.0310220351026836e10
3.2	6.7	-1.03215993505264e10
3.2	6.8	-1.0332875586302458e10
3.2	6.9	-1.034268398943424e10
3.2	7.0	-1.0351257569339743e10
3.2	7.1	-1.035879427074077e10
3.2	7.2	-1.0365460246834381e10
3.2	7.3	-1.0371393446100653e10
3.2	7.4	-1.0376707257210405e10
3.2	7.5	-1.0381494060402838e10
3.2	7.6	-1.0386438097865694e10
3.2	7.7	-1.0391020498043894e10
3.2	7.8	-1.0395046746721958e10
3.2	7.9	-1.039860104078392e10
3.2	8.0	-1.0401754742720886e10
3.2	8.1	-1.04045680677359e10
3.2	8.2	-1.0407091561813828e10
3.2	8.3	-1.0409367519776928e10
3.2	8.4	-1.0411431080363865e10
3.2	8.5	-1.0413311377757566e10
3.2	8.6	-1.0415032416969088e10
3.2	8.7	-1.0416799140468813e10
3.2	8.8	-1.041853458071986e10
3.2	8.9	-1.0420082593481457e10
3.2	9.0	-1.0421468210393173e10
3.2	9.1	-1.0422713037038368e10
3.2	9.2	-1.0423835696800028e10
3.2	9.3	-1.042485225134183e10
3.2	9.4	-1.0425776531625626e10
3.2	9.5	-1.042662040553906e10
3.2	9.6	-1.0427394031442959e10
3.2	9.7	-1.0428106093625734e10
3.2	9.8	-1.0428763989828283e10
3.2	9.9	-1.0429373991232395e10
3.2	10.0	-1.042992331793672e10
3.3	0.0	5.339858880615044e7
3.3	0.1	3.631529558004379e7
3.3	0.2	-4.404221684602928e7
3.3	0.3	-1.8517628887322044e8
3.3	0.4	-3.847058981342335e8
3.3	0.5	-6.405962139717159e8
3.3	0.6	-9.510645356944427e8
3.3	0.7	-1.3145813359165878e9
3.3	0.8	-1.7311613433701458e9
3.3	0.9	-2.199686303637411e9
3.3	1.0	-2.722033114232916e9
3.3	1.1	-3.2999617694019833e9
3.3	1.2	-3.9337303166015263e9
3.3	1.3	-4.623929508511463e9
3.3	1.4	-5.3703487220323925e9
3.3	1.5	-5.9494319996897545e9
3.3	1.6	-6.330247546553169e9
3.3	1.7	-6.626001138782324e9
3.3	1.8	-6.867798550412115e9
3.3	1.9	-7.071878904389351e9
3.3	2.0	-7.248320187722538e9
3.3	2.1	-7.4039575040707245e9
3.3	2.2	-7.543687876370289e9
3.3	2.3	-7.671155349998028e9
3.3	2.4	-7.789132723409527e9
3.3	2.5	-7.8996029810186e9
3.3	2.6	-8.00430716771106e9
3.3	2.7	-8.106964583254028e9
3.3	2.8	-8.205430645431507e9
3.3	2.9	-8.300790245996319e9
3.3	3.0	-8.393466663429554e9
3.3	3.1	-8.484086759944052e9
3.3	3.2	-8.573328922109356e9
3.3	3.3	-8.66125353742148e9
3.3	3.4	-8.748106750722662e9
3.3	3.5	-8.83376968470494e9
3.3	3.6	-8.918009222903625e9
3.3	3.7	-9.00142648473879e9
3.3	3.8	-9.083507423914684e9
3.3	3.9	-9.163414945359802e9
3.3	4.0	-9.241097476425913e9
3.3	4.1	-9.318932339981085e9
3.3	4.2	-9.394828472805637e9
3.3	4.3	-9.467218802860468e9
3.3	4.4	-9.536277230107557e9
3.3	4.5	-9.604930704401173e9
3.3	4.6	-9.671819547739445e9
3.3	4.7	-9.734184978481907e9
3.3	4.8	-9.792424275426476e9
3.3	4.9	-9.847540071076996e9
3.3	5.0	-9.903927440486547e9
3.3	5.1	-9.955374415789663e9
3.3	5.2	-1.00023426142689e10
3.3	5.3	-1.0045317803408735e10
3.3	5.4	-1.0085597357516376e10
3.3	5.5	-1.01264483724711e10
3.3	5.6	-1.016288475554234e10
3.3	5.7	-1.019543701030961e10
3.3	5.8	-1.0224614124243832e10
3.3	5.9	-1.0250874525242552e10
3.3	6.0	-1.0276239839990314e10
3.3	6.1	-1.0300713289915901e10
3.3	6.2	-1.032218944771276e10
3.3	6.3	-1.0341101337651482e10
3.3	6.4	-1.0357833517752857e10
3.3	6.5	-1.0372717290502914e10
3.3	6.6	-1.0386030964463377e10
3.3	6.7	-1.0399176030289173e10
3.3	6.8	-1.0411615344029856e10
3.3	6.9	-1.0422475003486238e10
3.3	7.0	-1.043199869885562e10
3.3	7.1	-1.044039514222415e10
3.3	7.2	-1.0447840753771976e10
3.3	7.3	-1.045448278388026e10
3.3	7.4	-1.0460442833365782e10
3.3	7.5	-1.0465820356603336e10
3.3	7.6	-1.0471608516166718e10
3.3	7.7	-1.0476716492871124e10
3.3	7.8	-1.0481212085667799e10
3.3	7.9	-1.0485186726725958e10
3.3	8.0	-1.0488718190777948e10
3.3	8.1	-1.0491872274361576e10
3.3	8.2	-1.0494704370823315e10
3.3	8.3	-1.0497260899240309e10
3.3	8.4	-1.049958053027007e10
3.3	8.5	-1.050169535368632e10
3.3	8.6	-1.050363185490596e10
3.3	8.7	-1.0505725578204397e10
3.3	8.8	-1.0507658367171043e10
3.3	8.9	-1.050938367725082e10
3.3	9.0	-1.0510929041821085e10
3.3	9.1	-1.0512318261049938e10
3.3	9.2	-1.0513571868623833e10
3.3	9.3	-1.0514707589703398e10
3.3	9.4	-1.0515740699889744e10
3.3	9.5	-1.0516684309842325e10
3.3	9.6	-1.0517549650577877e10
3.3	9.7	-1.0518346334029102e10
3.3	9.8	-1.0519082546058273e10
3.3	9.9	-1.0519765231893217e10
3.3	10.0	-1.0520372319224358e10
3.4	0.0	4.5643884033317566e7
3.4	0.1	2.5564983785251617e7
3.4	0.2	-5.87041216885128e7
3.4	0.3	-2.0483401169499207e8
3.4	0.4	-4.1058329008673096e8
3.4	0.5	-6.739939126034584e8
3.4	0.6	-9.932604968404369e8
3.4	0.7	-1.3667027878667107e9
3.4	0.8	-1.7940491199715672e9
3.4	0.9	-2.2737807441212826e9
3.4	1.0	-2.807309576972046e9
3.4	1.1	-3.393931162141844e9
3.4	1.2	-4.0343857639977684e9
3.4	1.3	-4.729868237218967e9
3.4	1.4	-5.480103508258987e9
3.4	1.5	-6.061566500965372e9
3.4	1.6	-6.443426590594391e9
3.4	1.7	-6.739036655754932e9
3.4	1.8	-6.979676199915529e9
3.4	1.9	-7.181771095838299e9
3.4	2.0	-7.355590212531374e9
3.4	2.1	-7.510624809721354e9
3.4	2.2	-7.65036815811569e9
3.4	2.3	-7.777169057774799e9
3.4	2.4	-7.893800614230831e9
3.4	2.5	-8.002367326005718e9
3.4	2.6	-8.104396484990311e9
3.4	2.7	-8.201302713271057e9
3.4	2.8	-8.294213263876087e9
3.4	2.9	-8.38433670409679e9
3.4	3.0	-8.471968930415916e9
3.4	3.1	-8.558182791552586e9
3.4	3.2	-8.643317427651611e9
3.4	3.3	-8.72730933529824e9
3.4	3.4	-8.810527815519962e9
3.4	3.5	-8.892505410378204e9
3.4	3.6	-8.973397340933813e9
3.4	3.7	-9.053799359411463e9
3.4	3.8	-9.13276955766162e9
3.4	3.9	-9.210117078453762e9
3.4	4.0	-9.28617819812785e9
3.4	4.1	-9.362616720928558e9
3.4	4.2	-9.436263252753567e9
3.4	4.3	-9.507107479238104e9
3.4	4.4	-9.575234951627588e9
3.4	4.5	-9.644960411582344e9
3.4	4.6	-9.71103846398824e9
3.4	4.7	-9.77324633731157e9
3.4	4.8	-9.831812497640228e9
3.4	4.9	-9.88947524540175e9
3.4	5.0	-9.94620083508031e9
3.4	5.1	-9.998425962093185e9
3.4	5.2	-1.0046534882873808e10
3.4	5.3	-1.0090935601197193e10
3.4	5.4	-1.0134344179131876e10
3.4	5.5	-1.017670808824986e10
3.4	5.6	-1.021481137221317e10
3.4	5.7	-1.0249127922923872e10
3.4	5.8	-1.0280120400481934e10
3.4	5.9	-1.0308210152611809e10
3.4	6.0	-1.0336437253730892e10
3.4	6.1	-1.036266152975769e10
3.4	6.2	-1.0385822295531775e10
3.4	6.3	-1.0406339019661545e10
3.4	6.4	-1.042458960809463e10
3.4	6.5	-1.0440903269048914e10
3.4	6.6	-1.045555899668677e10
3.4	6.7	-1.0470615020592968e10
3.4	6.8	-1.0484268906630407e10
3.4	6.9	-1.0496235483427212e10
3.4	7.0	-1.0506766942632784e10
3.4	7.1	-1.0516081215309057e10
3.4	7.2	-1.0524363853847445e10
3.4	7.3	-1.0531770650149176e10
3.4	7.4	-1.0538430904652279e10
3.4	7.5	-1.0544720071393932e10
3.4	7.6	-1.0551183916250893e10
3.4	7.7	-1.0556861192318468e10
3.4	7.8	-1.056186697941708e10
3.4	7.9	-1.0566299996903376e10
3.4	8.0	-1.0570244543970385e10
3.4	8.1	-1.0573772158384188e10
3.4	8.2	-1.0576943256624458e10
3.4	8.3	-1.0579808574519062e10
3.4	8.4	-1.0582410468826101e10
3.4	8.5	-1.0584784146677467e10
3.4	8.6	-1.0587011263269815e10
3.4	8.7	-1.0589424365421946e10
3.4	8.8	-1.059157344010197e10
3.4	8.9	-1.0593493329033579e10
3.4	9.0	-1.059521423765186e10
3.4	9.1	-1.059676230184308e10
3.4	9.2	-1.0598160109464878e10
3.4	9.3	-1.0599427174581558e10
3.4	9.4	-1.060058032615115e10
3.4	9.5	-1.0601634022730047e10
3.4	9.6	-1.0602600654078968e10
3.4	9.7	-1.0603490835260992e10
3.4	9.8	-1.0604313608041344e10
3.4	9.9	-1.0605076651340176e10
3.4	10.0	-1.0605745948432024e10
3.5	0.0	3.818352319093704e7
3.5	0.1	1.5746086576158524e7
3.5	0.2	-7.149475462469673e7
3.5	0.3	-2.213052519118538e8
3.5	0.4	-4.3152032389653206e8
3.5	0.5	-7.00219285081604e8
3.5	0.6	-1.025573885646244e9
3.5	0.7	-1.4058028386798592e9
3.5	0.8	-1.8404478226743717e9
3.5	0.9	-2.327727200069151e9
3.5	1.0	-2.868740956766884e9
3.5	1.1	-3.4626672252407227e9
3.5	1.2	-4.112136932515091e9
3.5	1.3	-4.816072297417154e9
3.5	1.4	-5.573951929040112e9
