X0	Y0	Rel_dens
2.8	1.5	-7.006824511309427e9
2.8	1.6	-7.468368344397335e9
2.8	1.7	-7.837423873169546e9
2.8	1.8	-8.144093800121902e9
2.8	1.9	-8.403938029799028e9
2.8	2.0	-8.626645536213495e9
2.8	2.1	-8.818905762569138e9
2.8	2.2	-8.985659437179794e9
2.8	2.3	-9.130731192047691e9
2.8	2.4	-9.25718299121786e9
2.8	2.5	-9.367526995403366e9
2.8	2.6	-9.463863122154724e9
2.8	2.7	-9.547972480095213e9
2.8	2.8	-9.621383904216587e9
2.8	2.9	-9.685422509241167e9
2.8	3.0	-9.741245418366726e9
2.8	3.1	-9.789868349481354e9
2.8	3.2	-9.83218543168806e9
2.8	3.3	-9.868984217916061e9
2.8	3.4	-9.900957623410809e9
2.8	3.5	-9.928713781830185e9
2.8	3.6	-9.952784889434017e9
2.8	3.7	-9.973635276455494e9
2.8	3.8	-9.991669201747208e9
2.8	3.9	-1.00072381754163e10
2.8	4.0	-1.0020647877524147e10
2.8	4.1	-1.0032164445769981e10
2.8	4.2	-1.0042020161276253e10
2.8	4.3	-1.0050418228118286e10
2.8	4.4	-1.0057537044847383e10
2.8	4.5	-1.0063533595875063e10
2.8	4.6	-1.0068546419840841e10
2.8	4.7	-1.0072697933399187e10
2.8	4.8	-1.0076096464741776e10
2.8	4.9	-1.0078837896996132e10
2.8	5.0	-1.0081007164728245e10
2.8	5.1	-1.008267946058954e10
2.8	5.2	-1.0083921304764479e10
2.8	5.3	-1.008479152252904e10
2.8	5.4	-1.0085342084585098e10
2.8	5.5	-1.0085618816739256e10
2.8	5.6	-1.0085662140517706e10
2.8	5.7	-1.0085507595575993e10
2.8	5.8	-1.0085186373771667e10
2.8	5.9	-1.0084725788085938e10
2.8	6.0	-1.0084149691532846e10
2.8	6.1	-1.0083478820862001e10
2.8	6.2	-1.008273117636875e10
2.8	6.3	-1.00819222723489e10
2.8	6.4	-1.008106543948479e10
2.8	6.5	-1.0080172041109753e10
2.8	6.6	-1.0079251728094452e10
2.8	6.7	-1.0078312620918325e10
2.8	6.8	-1.0077361532637909e10
2.8	6.9	-1.0076404108211927e10
2.8	7.0	-1.0075445010149364e10
2.8	7.1	-1.0074488039666498e10
2.8	7.2	-1.0073536266278654e10
2.8	7.3	-1.0072592152659813e10
2.8	7.4	-1.0071657641629929e10
2.8	7.5	-1.0070734264382029e10
2.8	7.6	-1.0069823192976189e10
2.8	7.7	-1.0068925310814701e10
2.8	7.8	-1.0068041271257027e10
2.8	7.9	-1.0067171536314577e10
2.8	8.0	-1.0066316413465782e10
2.8	8.1	-1.0065476090906214e10
2.8	8.2	-1.0064650657964651e10
2.8	8.3	-1.0063840126821459e10
2.8	8.4	-1.006304444735554e10
2.8	8.5	-1.0062263521284286e10
2.8	8.6	-1.0061497206179054e10
2.8	8.7	-1.0060745336532797e10
2.8	8.8	-1.0060007725309605e10
2.8	8.9	-1.0059284161516924e10
2.8	9.0	-1.0058574408486704e10
2.8	9.1	-1.0057878236070032e10
2.8	9.2	-1.0057195398402376e10
2.8	9.3	-1.0056525658016356e10
2.8	9.4	-1.0055868750563587e10
2.8	9.5	-1.0055224418510326e10
2.8	9.6	-1.0054592410385263e10
2.8	9.7	-1.0053972492888638e10
2.8	9.8	-1.005336439622829e10
2.8	9.9	-1.0052767868923782e10
2.8	10.0	-1.0052198593847229e10
2.9	0.0	-1.0130106204362808e10
2.9	0.1	-4.144187724340248e7
2.9	0.2	-1.4679342931626892e8
2.9	0.3	-3.185261845595398e8
2.9	0.4	-5.589503825020771e8
2.9	0.5	-8.62657838844574e8
2.9	0.6	-1.217717422411478e9
2.9	0.7	-1.6579503243129063e9
2.9	0.8	-2.1425889194192219e9
2.9	0.9	-2.707014618775381e9
2.9	1.0	-3.3200445646375465e9
2.9	1.1	-3.9783473119213524e9
2.9	1.2	-4.720876093722485e9
2.9	1.3	-5.500253803643425e9
2.9	1.4	-6.3441690527154255e9
2.9	1.5	-7.014192464418127e9
2.9	1.6	-7.478783850690687e9
2.9	1.7	-7.85137839727211e9
2.9	1.8	-8.162021863087379e9
2.9	1.9	-8.426197714597054e9
2.9	2.0	-8.653507255046053e9
2.9	2.1	-8.850549801006756e9
2.9	2.2	-9.022181182193207e9
2.9	2.3	-9.172151855370739e9
2.9	2.4	-9.303463107972368e9
2.9	2.5	-9.418580028052713e9
2.9	2.6	-9.519567507994038e9
2.9	2.7	-9.6081810399043e9
2.9	2.8	-9.685930644173042e9
2.9	2.9	-9.754127139348997e9
2.9	3.0	-9.813916416940758e9
2.9	3.1	-9.86630527980518e9
2.9	3.2	-9.912181013707182e9
2.9	3.3	-9.952326505892624e9
2.9	3.4	-9.987432360086346e9
2.9	3.5	-1.0018106887772217e10
2.9	3.6	-1.0044884897976904e10
2.9	3.7	-1.006823566279158e10
2.9	3.8	-1.0088570347625874e10
2.9	3.9	-1.010624899376323e10
2.9	4.0	-1.0121587054547472e10
2.9	4.1	-1.0134861173077906e10
2.9	4.2	-1.0146314599160177e10
2.9	4.3	-1.0156161658719616e10
2.9	4.4	-1.0164591794233353e10
2.9	4.5	-1.017177274617097e10
2.9	4.6	-1.017785339594675e10
2.9	4.7	-1.0182966032798933e10
2.9	4.8	-1.018722831744326e10
2.9	4.9	-1.019074495306085e10
2.9	5.0	-1.0193609053804325e10
2.9	5.1	-1.0195903418431925e10
2.9	5.2	-1.0197701617411184e10
2.9	5.3	-1.019906896297755e10
2.9	5.4	-1.0200063375239708e10
2.9	5.5	-1.0200736146393902e10
2.9	5.6	-1.0201132630674158e10
2.9	5.7	-1.0201292859189905e10
2.9	5.8	-1.02012520770782e10
2.9	5.9	-1.0201041272808868e10
2.9	6.0	-1.0200687594386602e10
2.9	6.1	-1.0200214742506811e10
2.9	6.2	-1.0199643348234863e10
2.9	6.3	-1.0198991273875275e10
2.9	6.4	-1.0198273922673075e10
2.9	6.5	-1.0197504526412241e10
2.9	6.6	-1.0196694387380732e10
2.9	6.7	-1.0195853081560144e10
2.9	6.8	-1.019498870986388e10
2.9	6.9	-1.019410806232907e10
2.9	7.0	-1.0193216791702063e10
2.9	7.1	-1.0192319590852835e10
2.9	7.2	-1.019142033223355e10
2.9	7.3	-1.0190522181290096e10
2.9	7.4	-1.018962771801972e10
2.9	7.5	-1.0188739021364187e10
2.9	7.6	-1.0187857771634985e10
2.9	7.7	-1.018698530238893e10
2.9	7.8	-1.0186122673851833e10
2.9	7.9	-1.01852707179551e10
2.9	8.0	-1.0184430078933714e10
2.9	8.1	-1.0183601246939762e10
2.9	8.2	-1.0182784592154306e10
2.9	8.3	-1.0181980370991936e10
2.9	8.4	-1.0181188768299114e10
2.9	8.5	-1.0180409900570562e10
2.9	8.6	-1.017964382326678e10
2.9	8.7	-1.0178890535482859e10
2.9	8.8	-1.0178150006032396e10
2.9	8.9	-1.017742217502621e10
2.9	9.0	-1.0176706959849682e10
2.9	9.1	-1.0176004237509733e10
2.9	9.2	-1.0175313872289465e10
2.9	9.3	-1.017463572830582e10
2.9	9.4	-1.017396964935634e10
2.9	9.5	-1.0173315466366814e10
2.9	9.6	-1.0172672995220201e10
2.9	9.7	-1.0172042066912683e10
2.9	9.8	-1.0171422488809546e10
2.9	9.9	-1.017081408369006e10
2.9	10.0	-1.0170236136887056e10
3.0	0.0	-1.023969995466824e10
3.0	0.1	-4.141267461759567e7
3.0	0.2	-1.46702881772377e8
3.0	0.3	-3.183365582366791e8
3.0	0.4	-5.586229444379921e8
3.0	0.5	-8.621619562207756e8
3.0	0.6	-1.217041708184019e9
3.0	0.7	-1.6571147017294788e9
3.0	0.8	-2.141656630185501e9
3.0	0.9	-2.7061028671883945e9
3.0	1.0	-3.319332739295128e9
3.0	1.1	-3.9780814688746758e9
3.0	1.2	-4.721368591699291e9
3.0	1.3	-5.501877361209467e9
3.0	1.4	-6.347344966351984e9
3.0	1.5	-7.019373538145294e9
3.0	1.6	-7.486433411373394e9
3.0	1.7	-7.861947405236626e9
3.0	1.8	-8.175926764599268e9
3.0	1.9	-8.44380161806908e9
3.0	2.0	-8.675106483163788e9
3.0	2.1	-8.876366933986412e9
3.0	2.2	-9.052364583701853e9
3.0	2.3	-9.20678054981342e9
3.0	2.4	-9.342555366960947e9
3.0	2.5	-9.46210361772673e9
3.0	2.6	-9.567449957649168e9
3.0	2.7	-9.66031868791433e9
3.0	2.8	-9.742195869853073e9
3.0	2.9	-9.81437385617023e9
3.0	3.0	-9.877984076648815e9
3.0	3.1	-9.934021910248486e9
3.0	3.2	-9.983365720858257e9
3.0	3.3	-1.0026791814299706e10
3.0	3.4	-1.0064986520459831e10
3.0	3.5	-1.0098556237265593e10
3.0	3.6	-1.012803618130054e10
3.0	3.7	-1.0153898223950872e10
3.0	3.8	-1.0176558156834e10
3.0	3.9	-1.019638225996818e10
3.0	4.0	-1.0213693536155468e10
3.0	4.1	-1.0228777182213514e10
3.0	4.2	-1.0241885631631226e10
3.0	4.3	-1.0253242734327496e10
3.0	4.4	-1.0263047569056036e10
3.0	4.5	-1.0271477449657698e10
3.0	4.6	-1.0278690638005957e10
3.0	4.7	-1.0284828521954943e10
3.0	4.8	-1.0290017460954521e10
3.0	4.9	-1.0294370420260658e10
3.0	5.0	-1.0297988331740946e10
3.0	5.1	-1.030096135398419e10
3.0	5.2	-1.0303369927657919e10
3.0	5.3	-1.0305285745944923e10
3.0	5.4	-1.0306772630777514e10
3.0	5.5	-1.0307887314908194e10
3.0	5.6	-1.0308680128758665e10
3.0	5.7	-1.0309195675196661e10
3.0	5.8	-1.030947336778805e10
3.0	5.9	-1.0309547951560833e10
3.0	6.0	-1.0309449984228792e10
3.0	6.1	-1.0309206228154076e10
3.0	6.2	-1.0308840055363352e10
3.0	6.3	-1.0308371818663471e10
3.0	6.4	-1.030781914445793e10
3.0	6.5	-1.0307197221088085e10
3.0	6.6	-1.0306519107087015e10
3.0	6.7	-1.0305795945401615e10
3.0	6.8	-1.0305037207194157e10
3.0	6.9	-1.0304250927043673e10
3.0	7.0	-1.0303443865611076e10
3.0	7.1	-1.030262169315837e10
3.0	7.2	-1.0301789148901459e10
3.0	7.3	-1.0300950172888689e10
3.0	7.4	-1.0300108041934553e10
3.0	7.5	-1.0299265465693314e10
3.0	7.6	-1.029842468538144e10
3.0	7.7	-1.0297587545124353e10
3.0	7.8	-1.0296755566659761e10
3.0	7.9	-1.0295929996438793e10
3.0	8.0	-1.0295111858110481e10
3.0	8.1	-1.029430198979092e10
3.0	8.2	-1.0293501076191242e10
3.0	8.3	-1.029270966908466e10
3.0	8.4	-1.0291928214740225e10
3.0	8.5	-1.0291157059955273e10
3.0	8.6	-1.0290396486091866e10
3.0	8.7	-1.0289646706908682e10
3.0	8.8	-1.0288907871261454e10
3.0	8.9	-1.0288180081598541e10
3.0	9.0	-1.0287463408464983e10
3.0	9.1	-1.0286757894588512e10
3.0	9.2	-1.0286063525293259e10
3.0	9.3	-1.0285380273220694e10
3.0	9.4	-1.0284708105200254e10
3.0	9.5	-1.028404694273258e10
3.0	9.6	-1.0283396707242134e10
3.0	9.7	-1.0282757307411283e10
3.0	9.8	-1.0282128630861235e10
3.0	9.9	-1.028151056479672e10
3.0	10.0	-1.0280929501177732e10
3.1	0.0	-1.0342703024398014e10
3.1	0.1	-4.138070095877457e7
3.1	0.2	-1.4661026721149254e8
3.1	0.3	-3.1814643973226357e8
3.1	0.4	-5.58296518847271e8
3.1	0.5	-8.616662347381229e8
3.1	0.6	-1.2163588246788006e9
3.1	0.7	-1.6562520970988083e9
3.1	0.8	-2.14065708460437e9
3.1	0.9	-2.7050537042666626e9
3.1	1.0	-3.318373137470377e9
3.1	1.1	-3.977407022879469e9
3.1	1.2	-4.721232324904255e9
3.1	1.3	-5.502586457298574e9
3.1	1.4	-6.349253084327745e9
3.1	1.5	-7.022868690509991e9
3.1	1.6	-7.491922227024059e9
3.1	1.7	-7.8698371467474785e9
3.1	1.8	-8.186606831600513e9
3.1	1.9	-8.4576265380879e9
3.1	2.0	-8.692382086138058e9
3.1	2.1	-8.897341030871119e9
3.1	2.2	-9.077222652453045e9
3.1	2.3	-9.235646197269207e9
3.1	2.4	-9.375494580667608e9
3.1	2.5	-9.499131551943083e9
3.1	2.6	-9.608538775348629e9
3.1	2.7	-9.705405377835962e9
3.1	2.8	-9.79118927287173e9
3.1	2.9	-9.867160475910513e9
3.1	3.0	-9.934432737193577e9
3.1	3.1	-9.993987434459946e9
3.1	3.2	-1.0046691970811943e10
3.1	3.3	-1.0093314309657066e10
3.1	3.4	-1.0134534877308018e10
3.1	3.5	-1.0170956487231567e10
3.1	3.6	-1.0203113061401045e10
3.1	3.7	-1.0231477254594374e10
3.1	3.8	-1.0256467507424263e10
3.1	3.9	-1.02784544342191e10
3.1	4.0	-1.029776671487294e10
3.1	4.1	-1.0314696260308538e10
3.1	4.2	-1.0329502959143898e10
3.1	4.3	-1.0342418605170584e10
3.1	4.4	-1.0353650511839277e10
3.1	4.5	-1.0363384360261461e10
3.1	4.6	-1.0371786708845325e10
3.1	4.7	-1.037900710322376e10
3.1	4.8	-1.0385179832156988e10
3.1	4.9	-1.0390425531501007e10
3.1	5.0	-1.039485247168175e10
3.1	5.1	-1.0398557761181053e10
3.1	5.2	-1.0401628424119572e10
3.1	5.3	-1.0404142320571814e10
3.1	5.4	-1.040616903590379e10
3.1	5.5	-1.0407770672868507e10
3.1	5.6	-1.0409002535771029e10
3.1	5.7	-1.0409913780879522e10
3.1	5.8	-1.0410548010778385e10
3.1	5.9	-1.0410943789486252e10
3.1	6.0	-1.0411135141353655e10
3.1	6.1	-1.0411152001338074e10
3.1	6.2	-1.0411020604935379e10
3.1	6.3	-1.0410763853291367e10
3.1	6.4	-1.0410401687161724e10
3.1	6.5	-1.0409951364145443e10
3.1	6.6	-1.0409427790808237e10
3.1	6.7	-1.040884377437006e10
3.1	6.8	-1.0408210283332066e10
3.1	6.9	-1.0407536665483673e10
3.1	7.0	-1.0406830861685955e10
3.1	7.1	-1.040609960090704e10
3.1	7.2	-1.0405348569209642e10
3.1	7.3	-1.040458256711798e10
3.1	7.4	-1.0403805633257952e10
3.1	7.5	-1.0403021168434025e10
3.1	7.6	-1.040223203715769e10
3.1	7.7	-1.0401440646841566e10
3.1	7.8	-1.0400649031269693e10
3.1	7.9	-1.039985890895998e10
3.1	8.0	-1.0399071726442453e10
3.1	8.1	-1.0398288711412933e10
3.1	8.2	-1.039751090204209e10
3.1	8.3	-1.0396739173279703e10
3.1	8.4	-1.0395974275740072e10
3.1	8.5	-1.0395216831126554e10
3.1	8.6	-1.0394467361758038e10
3.1	8.7	-1.0393726309904533e10
3.1	8.8	-1.0392994052579327e10
3.1	8.9	-1.0392270884371782e10
3.1	9.0	-1.0391557044509459e10
3.1	9.1	-1.0390852734216475e10
3.1	9.2	-1.039015809599824e10
3.1	9.3	-1.0389473247963894e10
3.1	9.4	-1.0388798277435972e10
3.1	9.5	-1.038813321802937e10
3.1	9.6	-1.0387478098115858e10
3.1	9.7	-1.0386832935601542e10
3.1	9.8	-1.038619770372575e10
3.1	9.9	-1.0385572369585392e10
3.1	10.0	-1.0384991290484673e10
3.2	0.0	-1.0439735799548517e10
3.2	0.1	-4.134659173266983e7
3.2	0.2	-1.46516512307024e8
3.2	0.3	-3.17957267300436e8
3.2	0.4	-5.579736350572815e8
3.2	0.5	-8.611754156284027e8
3.2	0.6	-1.2156778650199547e9
3.2	0.7	-1.6553793632762108e9
3.2	0.8	-2.1396201109252052e9
3.2	0.9	-2.7039170092667255e9
3.2	1.0	-3.3172446986650524e9
3.2	1.1	-3.9764427005076065e9
3.2	1.2	-4.720637587071777e9
3.2	1.3	-5.502614973276255e9
3.2	1.4	-6.350201709496094e9
3.2	1.5	-7.025068984407686e9
3.2	1.6	-7.495728815624916e9
3.2	1.7	-7.875613785197496e9
3.2	1.8	-8.194711365920486e9
3.2	1.9	-8.468396064703783e9
3.2	2.0	-8.706119911218285e9
3.2	2.1	-8.9143064612572e9
3.2	2.2	-9.09762448922356e9
3.2	2.3	-9.259640078725424e9
3.2	2.4	-9.403183827397728e9
3.2	2.5	-9.53057071700853e9
3.2	2.6	-9.64373901333436e9
3.2	2.7	-9.74434058938328e9
3.2	2.8	-9.833802252168884e9
3.2	2.9	-9.913368547397804e9
3.2	3.0	-9.984132661474483e9
3.2	3.1	-1.0047059516845776e10
3.2	3.2	-1.010300352669852e10
3.2	3.3	-1.0152722620804554e10
3.2	3.4	-1.019688987391063e10
3.2	3.5	-1.0236103160820139e10
3.2	3.6	-1.0270893646441496e10
3.2	3.7	-1.030173328761013e10
3.2	3.8	-1.0329041668108545e10
3.2	3.9	-1.0353192115927628e10
3.2	4.0	-1.037451733062786e10
3.2	4.1	-1.0393314300413927e10
3.2	4.2	-1.040984879301012e10
3.2	4.3	-1.042435910333016e10
3.2	4.4	-1.043705938816885e10
3.2	4.5	-1.0448142419541319e10
3.2	4.6	-1.0457781935198242e10
3.2	4.7	-1.0466134671115131e10
3.2	4.8	-1.0473342030562555e10
3.2	4.9	-1.0479531583135355e10
3.2	5.0	-1.0484818333394257e10
3.2	5.1	-1.0489305864929634e10
3.2	5.2	-1.0493087389554098e10
3.2	5.3	-1.0496246660648638e10
3.2	5.4	-1.0498858815931164e10
3.2	5.5	-1.0500991157749962e10
3.2	5.6	-1.05027038443039e10
3.2	5.7	-1.0504050535282362e10
3.2	5.8	-1.050507900097335e10
3.2	5.9	-1.0505831646895206e10
3.2	6.0	-1.0506346015589197e10
3.2	6.1	-1.0506655236246916e10
3.2	6.2	-1.050678845306258e10
3.2	6.3	-1.0506771207271408e10
3.2	6.4	-1.0506625827719437e10
3.2	6.5	-1.0506371733212982e10
3.2	6.6	-1.0506025771432266e10
3.2	6.7	-1.0505602490855259e10
3.2	6.8	-1.0505114419992119e10
3.2	6.9	-1.0504572307437157e10
3.2	7.0	-1.0503985367758604e10
3.2	7.1	-1.0503361467853392e10
3.2	7.2	-1.0502707313874796e10
3.2	7.3	-1.0502028625320002e10
3.2	7.4	-1.0501330275273338e10
3.2	7.5	-1.050061641669862e10
3.2	7.6	-1.0499890597048454e10
3.2	7.7	-1.0499155846287477e10
3.2	7.8	-1.0498414764271734e10
3.2	7.9	-1.049766958276106e10
3.2	8.0	-1.049692221960833e10
3.2	8.1	-1.049617433898091e10
3.2	8.2	-1.0495427371379145e10
3.2	8.3	-1.049468255578834e10
3.2	8.4	-1.0493940964520273e10
3.2	8.5	-1.0493203539451157e10
3.2	8.6	-1.0492471085358068e10
3.2	8.7	-1.0491744300992754e10
3.2	8.8	-1.0491023791395481e10
3.2	8.9	-1.0490310072538874e10
3.2	9.0	-1.0489603587178288e10
3.2	9.1	-1.048890472637111e10
3.2	9.2	-1.0488213802312002e10
3.2	9.3	-1.048753107579335e10
3.2	9.4	-1.0486856785927202e10
3.2	9.5	-1.0486191108621758e10
3.2	9.6	-1.0485534191123383e10
3.2	9.7	-1.048488614439762e10
3.2	9.8	-1.048424705347146e10
3.2	9.9	-1.0483616981796524e10
3.2	10.0	-1.0483039200107042e10
3.3	0.0	-1.053133814020992e10
3.3	0.1	-4.131083799234581e7
3.3	0.2	-1.4642231948291206e8
3.3	0.3	-3.177701154348278e8
3.3	0.4	-5.576561111653728e8
3.3	0.5	-8.606929104111977e8
3.3	0.6	-1.2150053894912815e9
3.3	0.7	-1.6545088775443325e9
3.3	0.8	-2.1385677816481724e9
3.3	0.9	-2.702729962139023e9
3.3	1.0	-3.3160066963854275e9
3.3	1.1	-3.97527828509746e9
3.3	1.2	-4.71971419003018e9
3.3	1.3	-5.502142568137394e9
3.3	1.4	-6.350429741343166e9
3.3	1.5	-7.026280467546551e9
3.3	1.6	-7.498231816024454e9
3.3	1.7	-7.879730733146427e9
3.3	1.8	-8.200766938993629e9
3.3	1.9	-8.476704735267515e9
3.3	2.0	-8.71697412883687e9
3.3	2.1	-8.9279666274132e9
3.3	2.2	-9.114311389377714e9
3.3	2.3	-9.279530260102304e9
3.3	2.4	-9.426407932957024e9
3.3	2.5	-9.557214492407286e9
3.3	2.6	-9.673846301073315e9
3.3	2.7	-9.777917646032236e9
3.3	2.8	-9.87082270677134e9
3.3	2.9	-9.95377843306498e9
3.3	3.0	-1.0027855147879349e10
3.3	3.1	-1.0093999151321983e10
3.3	3.2	-1.0153049980898668e10
3.3	3.3	-1.0205753988280113e10
3.3	3.4	-1.025277548901317e10
3.3	3.5	-1.0294706147751919e10
3.3	3.6	-1.0332073194687805e10
3.3	3.7	-1.0365346675783588e10
3.3	3.8	-1.0394946000536556e10
3.3	3.9	-1.0421245864138685e10
3.3	4.0	-1.044458158246637e10
3.3	4.1	-1.0465253825692734e10
3.3	4.2	-1.0483532840140856e10
3.3	4.3	-1.0499662021791452e10
3.3	4.4	-1.051386107909544e10
3.3	4.5	-1.0526328655342604e10
3.3	4.6	-1.0537244581659134e10
3.3	4.7	-1.0546771780687313e10
3.3	4.8	-1.0555057859406664e10
3.3	4.9	-1.0562236552109287e10
3.3	5.0	-1.0568428929488976e10
3.3	5.1	-1.0573744510927475e10
3.3	5.2	-1.0578282238993008e10
3.3	5.3	-1.0582131370655685e10
3.3	5.4	-1.0585372295964506e10
3.3	5.5	-1.058807727858089e10
3.3	5.6	-1.0590311180535969e10
3.3	5.7	-1.0592132054786497e10
3.3	5.8	-1.0593591765525894e10
3.3	5.9	-1.0594736508981724e10
3.3	6.0	-1.059560731809334e10
3.3	6.1	-1.0596240536987343e10
3.3	6.2	-1.0596668260223663e10
3.3	6.3	-1.0596918721211292e10
3.3	6.4	-1.0597016685133644e10
3.3	6.5	-1.059698379058147e10
3.3	6.6	-1.0596838884070557e10
3.3	6.7	-1.0596598324966972e10
3.3	6.8	-1.0596276285455248e10
3.3	6.9	-1.0595885005112875e10
3.3	7.0	-1.0595435020307384e10
3.3	7.1	-1.0594935408649187e10
3.3	7.2	-1.0594393968159872e10
3.3	7.3	-1.0593817406004955e10
3.3	7.4	-1.0593211490389284e10
3.3	7.5	-1.0592581188704237e10
3.3	7.6	-1.059193079025206e10
3.3	7.7	-1.0591264001229467e10
3.3	7.8	-1.0590584034788588e10
3.3	7.9	-1.0589893693203047e10
3.3	8.0	-1.0589195408623058e10
3.3	8.1	-1.0588491314232006e10
3.3	8.2	-1.05877832767383e10
3.3	8.3	-1.0587072944020132e10
3.3	8.4	-1.0586361755977423e10
3.3	8.5	-1.0585650984459637e10
3.3	8.6	-1.05849417518405e10
3.3	8.7	-1.0584235037405409e10
3.3	8.8	-1.0583531713967308e10
3.3	8.9	-1.0582832550391394e10
3.3	9.0	-1.0582138204180904e10
3.3	9.1	-1.0581449264228817e10
3.3	9.2	-1.0580766245324934e10
3.3	9.3	-1.058008958890739e10
3.3	9.4	-1.0579419685243347e10
3.3	9.5	-1.0578756847913847e10
3.3	9.6	-1.057810137491071e10
3.3	9.7	-1.0577453499961159e10
3.3	9.8	-1.0576813429662071e10
3.3	9.9	-1.0576181328273064e10
3.3	10.0	-1.057561038290296e10
3.4	0.0	-1.0617982737587015e10
3.4	0.1	-4.127384183025551e7
3.4	0.2	-1.463282543363285e8
3.4	0.3	-3.1758580529846764e8
3.4	0.4	-5.573452866502476e8
3.4	0.5	-8.602212167007446e8
3.4	0.6	-1.2143462539410763e9
3.4	0.7	-1.6536497941895962e9
3.4	0.8	-2.1375165379543648e9
3.4	0.9	-2.7015204424164867e9
3.4	1.0	-3.314703875892948e9
3.4	1.1	-3.9739819969280453e9
3.4	1.2	-4.718561362652054e9
3.4	1.3	-5.501307556164936e9
3.4	1.4	-6.35012253552272e9
3.4	1.5	-7.026742688755707e9
3.4	1.6	-7.499730481754036e9
3.4	1.7	-7.882550084886496e9
3.4	1.8	-8.205198884803415e9
3.4	1.9	-8.483038496758717e9
3.4	2.0	-8.725486009800032e9
3.4	2.1	-8.938910598798603e9
3.4	2.2	-9.1279113252754e9
3.4	2.3	-9.295974260336542e9
3.4	2.4	-9.445845062195862e9
3.4	2.5	-9.579753779104939e9
3.4	2.6	-9.699557772170063e9
3.4	2.7	-9.806834926698505e9
3.4	2.8	-9.90294662677761e9
3.4	2.9	-9.989081179934204e9
3.4	3.0	-1.0066284492417126e10
3.4	3.1	-1.0135482615160221e10
3.4	3.2	-1.0197498611287098e10
3.4	3.3	-1.025306575487976e10
3.4	3.4	-1.0302838335323334e10
3.4	3.5	-1.0347400653215965e10
3.4	3.6	-1.038727491455781e10
3.4	3.7	-1.0422928150990734e10
3.4	3.8	-1.0454778508677486e10
3.4	3.9	-1.0483200892753418e10
3.4	4.0	-1.0508532066919289e10
3.4	4.1	-1.053107513498603e10
3.4	4.2	-1.0551103578905405e10
3.4	4.3	-1.056886466491391e10
3.4	4.4	-1.0584582481356586e10
3.4	4.5	-1.0598460406429893e10
3.4	4.6	-1.0610683273408697e10
3.4	4.7	-1.0621419196094866e10
3.4	4.8	-1.0630821092199242e10
3.4	4.9	-1.0639028074880272e10
3.4	5.0	-1.0646166584880308e10
3.4	5.1	-1.0652351448313122e10
3.4	5.2	-1.0657686816808254e10
3.4	5.3	-1.0662267000586887e10
3.4	5.4	-1.066617729091573e10
3.4	5.5	-1.0669494648845173e10
3.4	5.6	-1.0672288386242609e10
3.4	5.7	-1.0674620782798552e10
3.4	5.8	-1.0676547659646029e10
3.4	5.9	-1.0678118904849018e10
3.4	6.0	-1.0679379018336618e10
3.4	6.1	-1.0680367532735508e10
3.4	6.2	-1.0681119476696795e10
3.4	6.3	-1.0681665788854338e10
3.4	6.4	-1.0682033701452501e10
3.4	6.5	-1.0682247103328482e10
3.4	6.6	-1.068232690547618e10
3.4	6.7	-1.0682291342351057e10
3.4	6.8	-1.0682156280153084e10
3.4	6.9	-1.0681935492194704e10
3.4	7.0	-1.0681640922258522e10
3.4	7.1	-1.0681282914431992e10
3.4	7.2	-1.068087041960851e10
3.4	7.3	-1.0680411196538572e10
3.4	7.4	-1.0679911969799032e10
3.4	7.5	-1.067937857883166e10
3.4	7.6	-1.06788161041349e10
3.4	7.7	-1.0678228988334013e10
3.4	7.8	-1.0677621107693794e10
3.4	7.9	-1.0676995869792063e10
3.4	8.0	-1.0676356273129757e10
3.4	8.1	-1.067570497025602e10
3.4	8.2	-1.0675044302534908e10
3.4	8.3	-1.0674376347306435e10
3.4	8.4	-1.0673702959486532e10
3.4	8.5	-1.0673025772967367e10
3.4	8.6	-1.0672346252409184e10
3.4	8.7	-1.06716657049784e10
3.4	8.8	-1.067098527908012e10
3.4	8.9	-1.0670306012784597e10
3.4	9.0	-1.0669628823998558e10
3.4	9.1	-1.0668954525000782e10
3.4	9.2	-1.066828383684839e10
3.4	9.3	-1.0667617390140306e10
3.4	9.4	-1.0666955755203003e10
3.4	9.5	-1.0666299424062595e10
3.4	9.6	-1.0665648838075314e10
3.4	9.7	-1.0665004368476515e10
3.4	9.8	-1.0664366348075125e10
3.4	9.9	-1.0663735066568281e10
3.4	10.0	-1.0663174779077473e10
3.5	0.0	-1.0700085816337029e10
3.5	0.1	-4.123594169271088e7
3.5	0.2	-1.462347785252266e8
3.5	0.3	-3.174049655668354e8
3.5	0.4	-5.570421728480282e8
3.5	0.5	-8.597621822461624e8
3.5	0.6	-1.2137040194990788e9
3.5	0.7	-1.6528088679080868e9
3.5	0.8	-2.136478587737465e9
3.5	0.9	-2.70030932292239e9
3.5	1.0	-3.313369953343996e9
3.5	1.1	-3.9726055670604916e9
3.5	1.2	-4.717254846169575e9
3.5	1.3	-5.500216231103947e9
3.5	1.4	-6.349423638647032e9
3.5	1.5	-7.026642678746357e9
3.5	1.6	-7.500460513091423e9
3.5	1.7	-7.884359841457668e9
3.5	1.8	-8.208349034730356e9
3.5	1.9	-8.487792282907909e9
3.5	2.0	-8.732100478301384e9
3.5	2.1	-8.94762819200111e9
